unique_id,block_num,unit_count,case_type_name,submission_year,block_address,occupancy_type,occupancy_or_vacancy_date,occupancy_or_vacancy_date_year,bedroom_count,bathroom_count,square_footage,monthly_rent,base_rent_includes_water,base_rent_includes_natural_gas,base_rent_includes_electricity,base_rent_includes_refuse_recycling,base_rent_includes_other_utilities,past_occupancy,vacancy_date,signature_date,occupancy_or_vacancy_date_history,year_property_built,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at,rent_min,rent_max,rent_avg
4599168813018558650,7323,59,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",2022/02/04,2022,1,1,"501-750 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474827217 37.717515889)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-4682556672318385860,7323,59,"Housing Inventory - Unit information (2024)",2024,"0 Block of CAMBON DR","Occupied by non-owner",2021/03/01,2021,1,1,"501-750 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474581567 37.71828676)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-4496886424651826357,7323,59,"Housing Inventory - Unit information (2024)",2024,"0 Block of CAMBON DR","Occupied by non-owner",1992/02/01,1992,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474581567 37.71828676)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
3244027015243019246,7323,59,"Housing Inventory - Unit information (2024)",2024,"0 Block of CAMBON DR","Occupied by non-owner",1995/02/15,1995,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474581567 37.71828676)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-1892697587659117294,7323,59,"Housing Inventory - Unit information (2024)",2024,"0 Block of CAMBON DR","Occupied by non-owner",2019/05/02,2019,2,1,"751-1000 Sq.Ft",$3501-$3750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474581567 37.71828676)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3501,3750,3626
6063448889586397860,7323,59,"Housing Inventory - Unit information (2024)",2024,"0 Block of CAMBON DR","Occupied by non-owner",2023/02/15,2023,1,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474581567 37.71828676)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-4351839736993483282,7323,59,"Housing Inventory - Unit information (2024)",2024,"0 Block of CAMBON DR","Occupied by non-owner",2021/03/07,2021,1,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474581567 37.71828676)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-71310712732515737,7323,59,"Housing Inventory - Unit information (2024)",2024,"300 Block of CARDENAS AVE","Occupied by non-owner",2023/07/31,2023,1,1,"501-750 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47517466 37.718948127)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-7095402269009370730,7323,59,"Housing Inventory - Unit information (2024)",2024,"300 Block of CARDENAS AVE","Occupied by non-owner",2023/08/08,2023,1,1,"501-750 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47517466 37.718948127)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
5602614942175705422,7323,59,"Housing Inventory - Unit information (2024)",2024,"300 Block of CARDENAS AVE","Occupied by non-owner",2021/01/09,2021,1,1,"501-750 Sq.Ft",$2001-$2250,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47517466 37.718948127)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
-8688590372602156588,7323,59,"Housing Inventory - Unit information (2024)",2024,"300 Block of CARDENAS AVE","Occupied by non-owner",2022/09/04,2022,1,1,"751-1000 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47517466 37.718948127)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-7956015991394161585,7323,59,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",2020/02/21,2020,1,1,"501-750 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474827217 37.717515889)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
6694484847832809508,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,0,1,"251-500 Sq.Ft",1595,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
4602404040576234441,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",2011/11/01,2011,1,1,"501-750 Sq.Ft",$1501-$1750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-4120723959257265220,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",1980/09/01,1980,2,1,"751-1000 Sq.Ft",$1001-$1250,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
7414527598041956692,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of FONT BLVD","Occupied by non-owner",2022/11/16,2022,2,1,"751-1000 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.475093344 37.716436925)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
5693337233288486312,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",2023/08/15,2023,1,1,"501-750 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-6698350138783519343,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of FONT BLVD","Occupied by non-owner",1992/02/01,1992,3,2,"1001-1250 Sq.Ft",$2001-$2250,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.475093344 37.716436925)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
-1110397722304030182,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",2020/05/11,2020,1,1,"501-750 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
743513756800056635,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of FONT BLVD","Occupied by non-owner",1989/11/01,1989,3,2,"1001-1250 Sq.Ft",$2001-$2250,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.475093344 37.716436925)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
-3848752536077997484,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",2019/07/06,2019,1,1,"751-1000 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-8349217221793848400,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of FONT BLVD","Occupied by non-owner",1994/03/01,1994,2,1,"1001-1250 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.475093344 37.716436925)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
5059160306182070471,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",2022/08/26,2022,1,1,"751-1000 Sq.Ft",$3001-$3250,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
7423561353395806652,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,0,1,"251-500 Sq.Ft",1550,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
3054564262833013157,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",2022/11/01,2022,1,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
4742246737951119428,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",2023/08/17,2023,1,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-7365583833617469963,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",2023/08/13,2023,1,1,"501-750 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
6878465264436780794,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",2018/11/01,2018,2,1,"751-1000 Sq.Ft",$3251-$3500,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
1747749334447253960,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",1999/07/01,1999,2,1,"751-1000 Sq.Ft",$1251-$1500,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
6440858418018806215,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",1991/11/01,1991,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-6781000404013838669,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",1994/01/01,1994,1,1,"501-750 Sq.Ft",$1251-$1500,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
627518107810673792,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",2023/06/01,2023,2,1,"751-1000 Sq.Ft",$3001-$3250,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
8605658464556686965,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",1994/07/01,1994,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-2342773648192807277,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",2010/04/08,2010,2,1,"751-1000 Sq.Ft",$2001-$2250,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
8281184518005001823,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,0,1,"251-500 Sq.Ft",791,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
-7265149906682536032,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",1979/10/01,1979,1,1,"751-1000 Sq.Ft",$1001-$1250,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
-3836169170639450589,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",2018/10/12,2018,1,1,"751-1000 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-157206109641769591,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,1,1,"251-500 Sq.Ft",1735,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
-1215435406144249331,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of FONT BLVD","Occupied by non-owner",1992/04/01,1992,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.475093344 37.716436925)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
7486272023309999189,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",2019/06/22,2019,2,1,"751-1000 Sq.Ft",$3251-$3500,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
8720201659128850756,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of FONT BLVD","Occupied by non-owner",2019/05/23,2019,2,1,"751-1000 Sq.Ft",$3001-$3250,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.475093344 37.716436925)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
-6236959209375785464,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",1988/05/01,1988,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
1382221057099447822,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",1988/06/01,1988,2,1,"1001-1250 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
57442897703217226,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",1994/03/01,1994,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-2478528539295824839,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",2020/08/20,2020,3,2,"1001-1250 Sq.Ft",$4501-$4750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",4501,4750,4626
4054557575583268312,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",2022/09/26,2022,3,2,"1001-1250 Sq.Ft",$4501-$4750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",4501,4750,4626
6040960602567458188,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",2011/10/11,2011,2,1,"751-1000 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
2933200641086951931,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",1994/09/01,1994,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
6518911747042506083,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,0,1,"251-500 Sq.Ft",1425,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
1665681307277521003,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",2023/04/06,2023,2,1,"751-1000 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-4715272328775738056,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",2023/07/29,2023,2,1,"751-1000 Sq.Ft",$3001-$3250,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
-2856807910492182140,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",2023/05/08,2023,2,1,"751-1000 Sq.Ft",$3001-$3250,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
-4783614797463855929,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",2003/02/20,2003,2,1,"751-1000 Sq.Ft",$3251-$3500,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
-725106888957383851,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",1993/01/01,1993,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-632489599825621609,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",2021/11/04,2021,2,1,"751-1000 Sq.Ft",$3251-$3500,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
-2998086977326894253,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",1995/05/01,1995,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-6219791461017960134,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",2023/08/01,2023,3,2,"1001-1250 Sq.Ft",$4751-$5000,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",4751,5000,4876
4638265954973685835,7325,66,"Housing Inventory - Unit information (2024)",2024,"100 Block of CAMBON DR","Occupied by non-owner",2019/02/01,2019,3,2,"1001-1250 Sq.Ft",$4001-$4250,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474314485 37.716680898)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",4001,4250,4126
-7792019209911198936,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,0,1,"251-500 Sq.Ft",1275,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
-4883959578283890857,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",2023/01/09,2023,1,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-3331095581192680431,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",1995/07/14,1995,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-8205450066225961907,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of FONT BLVD","Occupied by non-owner",1995/03/01,1995,2,1,"1001-1250 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.475093344 37.716436925)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
3031900193593325071,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",2019/06/08,2019,2,1,"751-1000 Sq.Ft",$3001-$3250,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
-2202379557829253782,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",2019/09/01,2019,1,1,"501-750 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
5412340100592023865,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of FONT BLVD","Occupied by non-owner",2016/06/23,2016,2,1,"751-1000 Sq.Ft",$3501-$3750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.475093344 37.716436925)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3501,3750,3626
7537541055424391732,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of GONZALEZ DR","Occupied by non-owner",2010/02/27,2010,1,1,"501-750 Sq.Ft",$1501-$1750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.47555403 37.717072805)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
4727399984024203414,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of FONT BLVD","Occupied by non-owner",1993/08/01,1993,2,1,"751-1000 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.475093344 37.716436925)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-7519374216533884678,7325,66,"Housing Inventory - Unit information (2024)",2024,"200 Block of FONT BLVD","Occupied by non-owner",2003/06/01,2003,2,1,"751-1000 Sq.Ft",$2251-$2500,N,N,N,N,,No,,2024/03/09,,1942,"POINT (-122.475093344 37.716436925)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-6723871745726712504,7325,66,"Housing Inventory - Unit information (2024)",2024,"0 Block of CASTELO AVE","Occupied by non-owner",2019/08/09,2019,1,1,"501-750 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,1942,"POINT (-122.474808968 37.717406996)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
